-0.108838	-0.114113	-0.125721	-0.116552	-0.291176	-0.428321	-0.542089	-0.565804	0.0481512	0.180541	0.338367	0.393616	-0.182504	-0.220644	-0.203287	-0.21893	-0.0296699	0.00738918	0.0258249	0.0493109	
-0.108995	-0.114261	-0.125951	-0.117021	-0.291338	-0.428079	-0.540405	-0.563545	0.0479004	0.179519	0.335236	0.389925	-0.182652	-0.22074	-0.203316	-0.218738	-0.0298364	0.00731701	0.0258312	0.0493264	
-0.109133	-0.114391	-0.126156	-0.117437	-0.291477	-0.427766	-0.538888	-0.561747	0.0476414	0.178219	0.332666	0.38678	-0.182779	-0.220823	-0.203339	-0.218624	-0.0299837	0.00725423	0.025841	0.0493658	
-0.109261	-0.114511	-0.126341	-0.117822	-0.291602	-0.427434	-0.537587	-0.560339	0.0474	0.176952	0.330192	0.383963	-0.182888	-0.220893	-0.203357	-0.218561	-0.0301333	0.00720264	0.0258614	0.0494218	
-0.109387	-0.114625	-0.126499	-0.118188	-0.291729	-0.427104	-0.536515	-0.559261	0.0471628	0.175772	0.328353	0.381605	-0.182988	-0.220953	-0.203379	-0.218549	-0.030301	0.00715709	0.0258787	0.049497	
-0.109504	-0.114731	-0.126638	-0.118612	-0.291847	-0.426791	-0.535661	-0.558438	0.0469149	0.174801	0.327041	0.379941	-0.183079	-0.221003	-0.203398	-0.218557	-0.0304559	0.0071155	0.0258932	0.0495626	
-0.109621	-0.114842	-0.126812	-0.119024	-0.291976	-0.426338	-0.534755	-0.557793	0.0466885	0.174038	0.326116	0.378774	-0.183163	-0.221046	-0.203413	-0.218596	-0.030607	0.00707898	0.0259071	0.0495971	
-0.109733	-0.11495	-0.12698	-0.119374	-0.292109	-0.426013	-0.53427	-0.557412	0.046482	0.173545	0.325552	0.377976	-0.183249	-0.221086	-0.203426	-0.218656	-0.0307442	0.00704339	0.025926	0.0495664	
-0.109849	-0.11506	-0.127132	-0.119679	-0.292242	-0.425881	-0.534041	-0.557429	0.0463097	0.173293	0.329765	0.379482	-0.183339	-0.221131	-0.203434	-0.218605	-0.0308904	0.00700575	0.0259659	0.0495198	
-0.109959	-0.115166	-0.12728	-0.119945	-0.292389	-0.425875	-0.534723	-0.558799	0.0461601	0.173686	0.339359	0.39817	-0.18343	-0.22118	-0.203441	-0.218662	-0.0310212	0.00697218	0.0260254	0.0494631	
-0.110067	-0.115271	-0.12742	-0.120191	-0.292538	-0.426201	-0.536815	-0.563619	0.046027	0.176239	0.353535	0.413337	-0.183518	-0.221239	-0.203446	-0.21874	-0.0311498	0.00693657	0.0260969	0.0494181	
-0.110187	-0.11539	-0.127576	-0.120407	-0.292686	-0.427393	-0.541686	-0.573105	0.0459023	0.180759	0.369277	0.433752	-0.183611	-0.221284	-0.203449	-0.21897	-0.0312881	0.0069033	0.0261899	0.0493634	
-0.110304	-0.115506	-0.127724	-0.120618	-0.292829	-0.431934	-0.552889	-0.590276	0.0457883	0.188558	0.388684	0.460946	-0.183705	-0.221352	-0.203452	-0.21904	-0.0314166	0.00687666	0.0263602	0.0493231	
-0.110424	-0.115622	-0.127861	-0.120857	-0.292967	-0.43692	-0.56296	-0.602853	0.0456861	0.194616	0.398705	0.477853	-0.183802	-0.221414	-0.203454	-0.21906	-0.0315462	0.00685108	0.026504	0.0492435	
-0.110534	-0.115725	-0.127966	-0.121107	-0.293118	-0.442813	-0.578699	-0.631156	0.045592	0.199414	0.40503	0.487939	-0.183894	-0.22149	-0.203453	-0.219071	-0.0316599	0.00682896	0.0266607	0.04917	
-0.110638	-0.115821	-0.128065	-0.121329	-0.293269	-0.447883	-0.586836	-0.643051	0.0455033	0.204922	0.409774	0.493222	-0.18398	-0.221572	-0.203452	-0.218963	-0.0317634	0.00680737	0.0268582	0.0491124	
-0.110733	-0.11591	-0.128181	-0.12153	-0.29343	-0.451614	-0.593015	-0.649236	0.0454185	0.208313	0.412798	0.495134	-0.18406	-0.221645	-0.203454	-0.218859	-0.0318443	0.00678554	0.0270438	0.0490605	
-0.11088	-0.11603	-0.128322	-0.121787	-0.293603	-0.454332	-0.596729	-0.653502	0.0452413	0.2105	0.414641	0.49439	-0.18417	-0.221713	-0.20345	-0.218789	-0.0320703	0.00666474	0.0272921	0.0488846	
-0.111045	-0.116153	-0.128465	-0.122045	-0.293824	-0.456231	-0.599222	-0.655526	0.0449924	0.211965	0.415252	0.491529	-0.184306	-0.221783	-0.203437	-0.218591	-0.0323329	0.0065181	0.0275532	0.0487135	
-0.111289	-0.11633	-0.128632	-0.122363	-0.294098	-0.457543	-0.600828	-0.65527	0.0447039	0.212986	0.414275	0.487191	-0.1845	-0.221848	-0.203423	-0.218478	-0.0327692	0.00634044	0.0277825	0.0485378	
-0.111561	-0.116514	-0.128778	-0.122665	-0.29438	-0.45845	-0.601403	-0.653012	0.0444368	0.213649	0.412004	0.481999	-0.184723	-0.221909	-0.203414	-0.218427	-0.0332574	0.00618608	0.0279703	0.0483074	
-0.111867	-0.116724	-0.128956	-0.122936	-0.294717	-0.459075	-0.600812	-0.649027	0.044184	0.214024	0.40899	0.476343	-0.184972	-0.221959	-0.203406	-0.218463	-0.0337704	0.00605273	0.0281421	0.0477464	
-0.11219	-0.116946	-0.129128	-0.123179	-0.295064	-0.459508	-0.599202	-0.642614	0.0439728	0.21399	0.405155	0.47087	-0.185235	-0.22201	-0.203396	-0.218665	-0.0342699	0.00591119	0.0283073	0.0473394	
-0.112543	-0.117192	-0.129308	-0.123425	-0.295407	-0.459726	-0.596616	-0.636012	0.0437617	0.213606	0.401607	0.466906	-0.185517	-0.222057	-0.203386	-0.218876	-0.0347786	0.00578117	0.0284483	0.0470001	
-0.112883	-0.117429	-0.129466	-0.123672	-0.295719	-0.459544	-0.592722	-0.628203	0.0435781	0.212717	0.39856	0.464117	-0.185806	-0.222104	-0.203377	-0.219161	-0.0352246	0.00568707	0.0285334	0.0467588	
-0.113206	-0.117659	-0.129627	-0.123906	-0.29601	-0.459062	-0.587787	-0.621811	0.0434197	0.211561	0.395665	0.461148	-0.186079	-0.222152	-0.203372	-0.219314	-0.0356087	0.00563224	0.0285958	0.0465675	
-0.113544	-0.117907	-0.129815	-0.124108	-0.296327	-0.458093	-0.583035	-0.616626	0.0432068	0.209873	0.392903	0.458032	-0.186355	-0.2222	-0.203367	-0.219449	-0.0359843	0.00558098	0.0286638	0.0464221	
-0.113885	-0.118157	-0.129992	-0.124291	-0.296649	-0.457165	-0.579155	-0.612949	0.0430066	0.208212	0.390458	0.45547	-0.186655	-0.222255	-0.203363	-0.219563	-0.0363441	0.00552248	0.028691	0.0463441	
-0.11423	-0.11842	-0.130194	-0.124518	-0.296975	-0.456219	-0.575855	-0.610242	0.0428186	0.206567	0.388281	0.452951	-0.186956	-0.222311	-0.203358	-0.219715	-0.0366908	0.00545215	0.0287137	0.0462812	
-0.114641	-0.11875	-0.13046	-0.124758	-0.297358	-0.45516	-0.573516	-0.608326	0.0426148	0.205192	0.386381	0.450583	-0.187314	-0.222371	-0.203352	-0.21989	-0.0370767	0.00537945	0.0287373	0.0462391	
-0.115152	-0.119164	-0.130754	-0.125119	-0.297802	-0.454229	-0.571762	-0.606863	0.042408	0.203946	0.384748	0.448144	-0.187821	-0.222441	-0.203347	-0.220142	-0.0375519	0.00524	0.0287782	0.046206	
-0.115887	-0.119805	-0.131206	-0.125785	-0.298443	-0.453527	-0.570528	-0.605864	0.0420839	0.202604	0.381467	0.444879	-0.188634	-0.222537	-0.203342	-0.220391	-0.0382	0.00504991	0.0288192	0.0461932	
-0.117202	-0.121141	-0.132825	-0.126616	-0.299357	-0.452992	-0.569701	-0.605284	0.0412836	0.201221	0.378112	0.445304	-0.189906	-0.222688	-0.20333	-0.220639	-0.0393092	0.00479414	0.0288229	0.0461795	
-0.118633	-0.122603	-0.134478	-0.128332	-0.300487	-0.452596	-0.569153	-0.605125	0.0401337	0.199558	0.375355	0.445375	-0.191508	-0.222999	-0.203319	-0.220826	-0.040437	0.00446718	0.0287862	0.0461813	
-0.120302	-0.124382	-0.136583	-0.130793	-0.302094	-0.452409	-0.568829	-0.605483	0.03862	0.197821	0.373355	0.440703	-0.19333	-0.223405	-0.203308	-0.221007	-0.0417492	0.00402352	0.028743	0.0461808	
-0.123166	-0.127676	-0.141333	-0.135311	-0.305376	-0.453572	-0.569876	-0.607974	0.0353969	0.195636	0.371567	0.436768	-0.196155	-0.224004	-0.203275	-0.221033	-0.0440456	0.00327167	0.0285137	0.0462521	
-0.126308	-0.131219	-0.146168	-0.140735	-0.30944	-0.455968	-0.571959	-0.611138	0.0308506	0.192559	0.369328	0.433137	-0.199196	-0.224838	-0.203237	-0.221057	-0.0467243	0.00238289	0.0282752	0.0463092	
-0.129545	-0.134817	-0.150585	-0.146936	-0.314056	-0.458215	-0.574221	-0.614112	0.0264021	0.187715	0.365254	0.432231	-0.202381	-0.225947	-0.203211	-0.221059	-0.0495695	0.00114725	0.0280401	0.0463652	
-0.132608	-0.138193	-0.154502	-0.151412	-0.318931	-0.460981	-0.577027	-0.616715	0.0215154	0.182051	0.360886	0.424339	-0.205358	-0.22732	-0.203199	-0.220659	-0.052364	-0.000196007	0.0278363	0.046463	
-0.135997	-0.141829	-0.158285	-0.15573	-0.323549	-0.464653	-0.58071	-0.619568	0.0167802	0.177183	0.356469	0.423133	-0.208728	-0.229096	-0.203188	-0.220416	-0.0556025	-0.00166857	0.0275858	0.0463274	
-0.140012	-0.146027	-0.162682	-0.160895	-0.329746	-0.469456	-0.587636	-0.624577	0.0112631	0.1732	0.353122	0.414115	-0.212928	-0.230911	-0.203037	-0.22034	-0.0593384	-0.00335825	0.0273375	0.046174	
-0.144092	-0.150302	-0.167143	-0.166566	-0.335357	-0.474903	-0.595668	-0.629762	0.00617985	0.169384	0.349154	0.407424	-0.217175	-0.23318	-0.202936	-0.220291	-0.0631207	-0.00509204	0.0270701	0.0460292	
-0.148482	-0.154866	-0.172146	-0.172103	-0.341725	-0.480177	-0.602868	-0.635992	0.000607254	0.165534	0.345856	0.400693	-0.221861	-0.235598	-0.202885	-0.220098	-0.0670766	-0.00693471	0.0267981	0.0457599	
-0.15286	-0.159542	-0.177034	-0.177327	-0.347532	-0.486285	-0.608229	-0.640968	-0.00491312	0.160905	0.341806	0.393764	-0.226451	-0.238526	-0.202854	-0.220022	-0.0711519	-0.00882412	0.026476	0.0456767	
-0.157506	-0.164541	-0.182337	-0.182227	-0.352793	-0.492742	-0.612866	-0.645044	-0.0109384	0.156594	0.337993	0.388728	-0.230995	-0.241563	-0.20286	-0.219958	-0.0757544	-0.010932	0.026187	0.0456157	
-0.16602	-0.174692	-0.197521	-0.194265	-0.364268	-0.504288	-0.618545	-0.652723	-0.0261885	0.141719	0.325043	0.377552	-0.238114	-0.245984	-0.203203	-0.219754	-0.084051	-0.0146017	0.0259046	0.045679	
-0.173703	-0.183475	-0.208352	-0.208307	-0.374249	-0.512857	-0.624052	-0.65865	-0.0389564	0.130473	0.313695	0.36383	-0.244421	-0.249627	-0.203759	-0.219642	-0.0919399	-0.0181071	0.0256384	0.0456792	
-0.180172	-0.190651	-0.216629	-0.21779	-0.381774	-0.520255	-0.628781	-0.664453	-0.0489719	0.122715	0.30606	0.353759	-0.249693	-0.252778	-0.204429	-0.219544	-0.0987805	-0.0214039	0.0253267	0.0457785	
-0.185704	-0.196625	-0.223347	-0.224782	-0.388424	-0.525648	-0.63272	-0.668695	-0.0561606	0.117036	0.300665	0.348084	-0.254302	-0.255364	-0.205246	-0.204903	-0.104481	-0.0243126	0.0249128	0.0462005	
-0.190173	-0.201589	-0.231007	-0.23061	-0.394909	-0.529959	-0.636345	-0.672132	-0.0626435	0.106917	0.291697	0.344291	-0.25795	-0.257713	-0.206161	-0.197618	-0.108788	-0.0267553	0.0245035	0.0492519	
-0.194325	-0.206162	-0.237347	-0.235985	-0.400079	-0.533736	-0.63928	-0.674869	-0.0683042	0.0999878	0.285466	0.341576	-0.26136	-0.259687	-0.20699	-0.19456	-0.112842	-0.0288374	0.0241524	0.0529115	
-0.198183	-0.210388	-0.242658	-0.241131	-0.403967	-0.536991	-0.642034	-0.676971	-0.0731972	0.0947048	0.281246	0.339479	-0.264648	-0.261466	-0.207708	-0.19263	-0.11665	-0.0308185	0.0246908	0.0569893	
-0.201659	-0.214087	-0.247124	-0.247142	-0.407569	-0.539973	-0.644608	-0.678639	-0.0778898	0.0889617	0.278407	0.337958	-0.267715	-0.263301	-0.208352	-0.191481	-0.120075	-0.0317461	0.025725	0.0610561	
-0.204849	-0.217503	-0.251561	-0.251613	-0.411197	-0.542855	-0.647133	-0.681129	-0.0819837	0.0845655	0.276394	0.336829	-0.270486	-0.264901	-0.209127	-0.209779	-0.123189	-0.0304643	0.0290743	0.0653423	
-0.207674	-0.220573	-0.255901	-0.256654	-0.415198	-0.546021	-0.649601	-0.683633	-0.0860914	0.0786259	0.274963	0.336021	-0.27293	-0.266322	-0.209963	-0.220371	-0.125867	-0.0190712	0.0382112	0.0710117	
-0.210184	-0.223264	-0.259254	-0.261067	-0.418849	-0.548731	-0.651816	-0.68569	-0.0906774	0.0744795	0.273881	0.3354	-0.275168	-0.26756	-0.210721	-0.225389	-0.128328	-0.00994003	0.0462176	0.0846315	
-0.212494	-0.225883	-0.263138	-0.26731	-0.423512	-0.551189	-0.65403	-0.687743	-0.0965371	0.0705122	0.273054	0.334796	-0.277096	-0.268645	-0.211534	-0.227924	-0.13069	0.00213644	0.0554729	0.101843	
-0.214838	-0.228596	-0.267893	-0.277652	-0.429064	-0.553863	-0.656151	-0.689751	-0.102603	0.066568	0.253376	0.317775	-0.279172	-0.269514	-0.212137	-0.229689	-0.132835	0.019698	0.0829751	0.133495	
-0.217147	-0.23146	-0.275005	-0.286478	-0.435107	-0.556572	-0.658145	-0.691633	-0.109953	0.0609714	0.239593	0.307835	-0.281176	-0.270188	-0.212801	-0.230557	-0.134852	0.0279011	0.0981135	0.15099	
-0.219309	-0.234155	-0.281109	-0.292984	-0.440425	-0.559633	-0.660377	-0.693415	-0.115445	0.0568553	0.232126	0.302267	-0.283034	-0.270715	-0.213344	-0.230685	-0.136668	0.0339966	0.110074	0.163446	
