0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.154274	0.222668	0.568057	0.744671	0.454036	0.22674	0.0314803	-0.0419975	0.476501	0.219576	0.0356323	-0.0284032	0.0714899	-0.415643	-0.785535	-0.857544	0.0816162	-0.421357	-0.790884	-0.839639	
0.152539	0.221439	0.568185	0.744773	0.454033	0.226721	0.031345	-0.0423823	0.476142	0.219578	0.0357397	-0.0283359	0.0700619	-0.415681	-0.785793	-0.857547	0.0795321	-0.421798	-0.791367	-0.839678	
0.152275	0.221252	0.568208	0.744793	0.454033	0.226718	0.0313245	-0.0424462	0.476087	0.219578	0.0357573	-0.0283257	0.0698471	-0.415685	-0.785832	-0.857534	0.0792139	-0.421864	-0.791391	-0.839685	
0.152073	0.221108	0.568228	0.744809	0.454033	0.226717	0.0313103	-0.0425029	0.476046	0.219579	0.0357737	-0.0283152	0.0696797	-0.415687	-0.785862	-0.857515	0.0789744	-0.421913	-0.791392	-0.839686	
0.151923	0.221001	0.568247	0.744831	0.454035	0.226718	0.031302	-0.0425483	0.476016	0.219581	0.0357929	-0.0283033	0.0695581	-0.415685	-0.785883	-0.857487	0.0787958	-0.421949	-0.791349	-0.839682	
0.151811	0.220921	0.568261	0.74486	0.454035	0.226719	0.0312978	-0.0425868	0.475993	0.219583	0.0358123	-0.0282884	0.0694685	-0.415679	-0.785898	-0.857422	0.0786613	-0.421976	-0.79123	-0.839659	
0.151728	0.220861	0.568277	0.744892	0.454039	0.226721	0.0312956	-0.0426201	0.475976	0.219586	0.0358304	-0.0282789	0.0694087	-0.415673	-0.785905	-0.85726	0.078561	-0.421995	-0.791106	-0.839639	
0.151677	0.220825	0.568414	0.745098	0.454241	0.226796	0.0313744	-0.0426596	0.475839	0.219558	0.03579	-0.0283633	0.0695499	-0.415524	-0.785929	-0.854889	0.0784863	-0.422003	-0.790972	-0.839597	
0.151655	0.220816	0.568739	0.745385	0.454717	0.22689	0.0314515	-0.0427035	0.475518	0.219573	0.0357832	-0.0284552	0.0698142	-0.415161	-0.785714	-0.852638	0.0784301	-0.421982	-0.790776	-0.83953	
0.151657	0.220829	0.569205	0.74586	0.455321	0.227085	0.0316583	-0.0427395	0.475157	0.219451	0.0356379	-0.0286122	0.0701746	-0.414698	-0.785524	-0.85123	0.0783879	-0.421941	-0.790665	-0.839478	
0.151711	0.220893	0.569684	0.746316	0.455886	0.227338	0.0319278	-0.0427847	0.474801	0.219215	0.035348	-0.0288474	0.0705881	-0.41426	-0.78549	-0.85042	0.0783589	-0.421892	-0.790579	-0.839475	
0.151784	0.220976	0.570193	0.747007	0.456432	0.227596	0.0322099	-0.0428403	0.474451	0.218956	0.0350675	-0.0290663	0.0710197	-0.413811	-0.785291	-0.84974	0.0783382	-0.42183	-0.790498	-0.839489	
0.151868	0.221069	0.570706	0.747603	0.456944	0.227922	0.032548	-0.0428971	0.474123	0.218634	0.0347105	-0.0292754	0.0714151	-0.413374	-0.785094	-0.849235	0.0783221	-0.421722	-0.790355	-0.839496	
0.151942	0.221148	0.571133	0.74818	0.457385	0.228238	0.0328789	-0.0429776	0.473794	0.218347	0.034389	-0.0294505	0.0717452	-0.413095	-0.785056	-0.848951	0.0783045	-0.421616	-0.790266	-0.839613	
0.152016	0.221224	0.571511	0.74862	0.457785	0.228508	0.033165	-0.0430481	0.473497	0.218107	0.0340966	-0.0295814	0.0720206	-0.412887	-0.785049	-0.848802	0.0782902	-0.421508	-0.790172	-0.83959	
0.152082	0.221288	0.571809	0.748981	0.458118	0.228745	0.0334169	-0.0431193	0.47322	0.217912	0.03386	-0.029681	0.0722444	-0.412701	-0.785038	-0.848702	0.0782776	-0.421404	-0.790013	-0.839567	
0.152145	0.221346	0.572055	0.749273	0.458385	0.228951	0.0336373	-0.0431836	0.472952	0.217738	0.0336802	-0.029758	0.0724329	-0.412567	-0.785013	-0.848689	0.0782651	-0.421236	-0.789861	-0.839465	
0.152199	0.221392	0.572244	0.749474	0.458606	0.229124	0.0338149	-0.0432394	0.472701	0.217583	0.0335001	-0.0298166	0.0725856	-0.41245	-0.784997	-0.848777	0.0782537	-0.42106	-0.789707	-0.839179	
0.15226	0.221442	0.572392	0.749642	0.458789	0.229271	0.0339684	-0.0432873	0.472496	0.217441	0.0333487	-0.029867	0.0727237	-0.412339	-0.784981	-0.848959	0.0782462	-0.420886	-0.789542	-0.838919	
